#OTU ID	S11	S13	S17	S19	S1	S23	S25	S29	S2	S31	S35	S37	S39	S41	S45	S47	S51	S55	S57	S5	S7
Otu560	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	6	0
Otu1649	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
Otu853	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
Otu1819	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1
Otu556	0	0	0	0	0	0	0	0	0	2	0	0	1	4	2	1	1	5	0	2	4
Otu1880	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
Otu855	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	1	0	0	1	2
Otu1853	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Otu1999	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
Otu1404	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0
Otu1997	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Otu860	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	2	0	2	0
Otu1558	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Otu354	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	8	15	0	1
Otu1703	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
Otu1535	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0
Otu1830	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0
Otu1617	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0
Otu508	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	10	6	0	0
Otu551	0	0	0	0	0	0	0	0	0	0	1	5	6	0	1	0	0	0	0	2	0
Otu563	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	2	0	4	0	0	4
Otu1979	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0
Otu491	0	0	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0
Otu211	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	3	2	0	16	0	1
Otu1453	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Otu605	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
Otu673	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	2	0	0
Otu1256	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	1
Otu475	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	7	0	0	0	0	0
Otu2107	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu1764	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Otu532	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7
Otu459	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0
Otu611	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
Otu1117	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Otu438	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	3	1	0	0
Otu1031	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
Otu540	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
Otu1358	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0
Otu828	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
Otu522	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
Otu851	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Otu773	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Otu633	0	0	0	0	0	0	0	0	0	0	0	5	4	1	3	1	0	0	3	0	3
Otu1455	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
Otu733	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
Otu646	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
Otu1087	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	3	0	0	0	0	1
Otu333	0	0	0	0	0	0	0	0	0	0	0	26	0	0	1	6	0	3	0	0	0
Otu2016	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Otu1169	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Otu1738	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1
Otu444	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	9
Otu600	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0
Otu645	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
Otu965	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Otu1112	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Otu1028	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Otu644	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	5	0	0
Otu2007	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Otu2001	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu1172	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Otu890	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	1	4	0
Otu815	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	1	4
Otu425	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
Otu637	0	0	0	0	0	0	0	0	0	0	0	10	2	1	0	2	0	0	0	0	0
Otu2003	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Otu691	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	5	1	0	0	0
Otu604	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	2	0
Otu1109	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Otu1768	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1
Otu1758	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu772	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0
Otu1824	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu693	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	7	0
Otu1770	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
Otu1354	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0
Otu1277	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	4	0	0	0	0	0
Otu495	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
Otu684	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Otu1939	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
Otu2098	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu1953	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu1541	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu1741	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	1
Otu1113	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Otu1302	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0
Otu1074	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Otu1437	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Otu1108	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Otu1017	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Otu1753	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Otu974	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
Otu1875	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
Otu896	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	3	0	0	0
Otu1728	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1
Otu1822	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
Otu1299	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Otu1767	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Otu1772	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu1964	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
Otu1073	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Otu2035	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Otu1310	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
Otu1969	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
Otu1339	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
Otu1967	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
Otu1270	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
Otu649	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0
Otu1470	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu2042	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0
Otu1957	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
Otu2038	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Otu1086	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Otu1110	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0
Otu1927	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0
Otu770	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	2
Otu2027	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Otu1224	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
Otu1941	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Otu2198	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0
Otu1082	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
Otu2065	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu417	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
Otu1070	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5
Otu477	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
Otu1685	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
Otu2068	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu543	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
Otu273	0	0	0	0	0	0	0	0	0	0	0	0	26	18	0	0	0	0	3	0	1
Otu1679	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Otu929	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0
Otu568	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
Otu610	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0
Otu626	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
Otu1757	0	0	0	0	0	0	0	0	0	0	0	0	19	1	0	0	0	0	0	0	8
Otu1105	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1
Otu746	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	1	0	0	0
Otu820	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	2	0	0	0
Otu765	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
Otu608	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	2	0	0	0	0
Otu780	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	0	0	0	0
Otu918	0	0	0	0	0	0	0	0	0	0	0	0	5	1	6	0	0	4	0	0	0
Otu948	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	1	2	1
Otu1808	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Otu1104	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
Otu740	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0
Otu1253	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Otu291	0	0	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0	0
Otu1813	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu1019	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
Otu1911	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu866	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	4	0	0	0
Otu1226	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0
Otu1079	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0
Otu550	0	0	0	0	0	0	0	0	0	0	0	0	4	2	10	13	0	0	0	0	0
Otu231	0	0	0	0	0	0	0	0	0	0	0	0	12	9	24	15	0	4	0	0	0
Otu1775	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
Otu1912	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu1376	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	2	0
Otu1223	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Otu1392	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Otu342	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	1	0
Otu1991	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Otu489	0	0	0	0	0	0	0	0	0	0	0	0	20	3	0	0	0	0	0	0	0
Otu647	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0
Otu821	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0
Otu749	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
Otu892	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1
Otu1232	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Otu748	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0
Otu1996	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0
Otu1382	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0
Otu725	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	4	0	0	0
Otu1241	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Otu1240	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
Otu1085	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Otu2184	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu1700	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	2
Otu1389	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Otu762	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	4	0	1	4
Otu1278	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0
Otu2151	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	0	0
Otu818	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0
Otu1096	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	1	0
Otu907	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0
Otu1820	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1
Otu1577	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0
Otu1842	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu913	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	1
Otu1858	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
Otu1097	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0
Otu1859	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu1865	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Otu1098	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
Otu1699	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Otu1832	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
Otu1551	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Otu1868	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0
Otu1826	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu346	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	21	0	0	0	0	0
Otu1540	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
Otu1309	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0
Otu1076	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
Otu1886	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
Otu1062	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	0	0	0	0
Otu1077	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
Otu2175	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Otu1659	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
Otu1658	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu1876	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu1089	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0
Otu351	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	20	3	2	1
Otu1881	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
Otu1236	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0
Otu1591	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0
Otu2144	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
Otu1343	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	2
Otu2127	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1723	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu471	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	1	0	0	1	0	0
Otu1421	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Otu2143	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu2149	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Otu1402	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Otu1361	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu946	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	0
Otu429	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
Otu1715	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1397	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Otu1423	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	1	0	0
Otu903	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0
Otu312	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
Otu911	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0
Otu405	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0	0	0	0	0	0
Otu781	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
Otu2116	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1095	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	5	0	0	0
Otu2140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Otu2161	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
Otu1083	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1
Otu878	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0
Otu897	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Otu1575	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0
Otu779	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0
Otu1441	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
Otu1091	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
Otu1407	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
Otu899	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	7	0
Otu2141	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Otu2137	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Otu1734	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1709	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
Otu2117	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu1315	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu1319	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu1093	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Otu709	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
Otu660	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
Otu2157	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Otu2159	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu2158	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu1094	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0
Otu906	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
Otu1613	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
Otu1067	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Otu2150	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Otu2155	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1705	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Otu2132	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Otu1336	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
Otu1707	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu2130	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0
Otu1370	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
Otu1367	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu1049	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0
Otu661	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	8	0
Otu1161	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	2
Otu2193	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1704	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu2171	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Otu1885	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
Otu2152	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
Otu2165	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
Otu905	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	3	0
Otu2201	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1714	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1053	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0
Otu1995	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
Otu1020	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0
Otu1835	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1
Otu539	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	10	1
